index,T1_CPU,T1_Time,T2_CPU,T2_Time
104,92,1.8040595054626465,252,1.8285951614379883
105,7,1.8008170127868652,188,1.8207683563232422
106,344,1.8088116645812988,552,1.833911418914795
107,17,1.8003590106964111,41,1.8252830505371094
108,111,1.8088579177856445,380,1.8299376964569092
109,35,1.8039424419403076,51,1.8245124816894531
110,213,1.8023741245269775,216,1.8250727653503418
111,139,1.8095026016235352,245,1.8339929580688477
112,47,1.8039090633392334,122,1.8246691226959229
113,77,1.8055675029754639,113,1.8256940841674805
114,177,1.8087131977081299,397,1.8296475410461426
115,166,1.8051321506500244,196,1.829453468322754
116,50,1.8048515319824219,111,1.8251380920410156
117,178,1.8070569038391113,392,1.8272407054901123
118,11,1.8055469989776611,112,1.829408884048462
119,125,1.8083138465881348,397,1.8288438320159912
120,88,1.7998251914978027,228,1.8295679092407227
121,171,1.8094193935394287,286,1.8305025100708008
122,71,1.7991197109222412,135,1.8190903663635254
123,218,1.8075010776519775,442,1.827894687652588
124,54,1.8046691417694092,188,1.8287289142608643
125,79,1.8036413192749023,291,1.828042984008789
126,278,1.803654670715332,396,1.828587532043457
127,8,1.8016412258148193,112,1.8267414569854736
128,172,1.8090293407440186,497,1.829801082611084
129,68,1.8040053844451904,409,1.828934669494629
130,318,1.8035879135131836,344,1.8282325267791748
131,175,1.808448314666748,299,1.8291971683502197
132,327,1.8041222095489502,413,1.828974962234497
133,66,1.8033313751220703,424,1.8272669315338135
134,293,1.8034918308258057,295,1.8234386444091797
135,49,1.8074431419372559,345,1.8319973945617676
136,23,1.805042028427124,129,1.8298110961914062
137,18,1.8050479888916016,49,1.8256211280822754
138,71,1.8048768043518066,182,1.8296825885772705
139,192,1.809743881225586,337,1.8336803913116455
140,168,1.7996551990509033,390,1.8296544551849365
141,13,1.8055589199066162,43,1.8252599239349365
142,54,1.80568265914917,132,1.8261826038360596
143,112,1.8088164329528809,323,1.8334033489227295
144,91,1.806337594985962,197,1.8307528495788574
145,47,1.799989938735962,51,1.8243918418884277
146,114,1.8084306716918945,225,1.8287341594696045
147,128,1.8048217296600342,170,1.8295624256134033
148,72,1.803807258605957,364,1.8287551403045654
149,2,1.800971508026123,40,1.821746587753296
150,61,1.8048298358917236,140,1.8251805305480957
151,91,1.8011181354522705,170,1.8214471340179443
152,281,1.8091955184936523,477,1.8292875289916992
153,233,1.8055908679962158,244,1.8301408290863037
154,3,1.7998175621032715,23,1.8198797702789307
155,19,1.8061954975128174,189,1.826200008392334
156,147,1.8091371059417725,284,1.8339893817901611
157,37,1.80377197265625,300,1.8298842906951904
158,12,1.804814100265503,41,1.8260712623596191
159,122,1.8048996925354004,191,1.8292837142944336
160,1,1.800480842590332,43,1.8210334777832031
161,91,1.8059968948364258,156,1.8259897232055664
162,267,1.8059883117675781,310,1.8295862674713135
163,246,1.8105974197387695,464,1.8353703022003174
164,102,1.8052613735198975,200,1.8292438983917236
165,48,1.8057281970977783,335,1.8300683498382568
166,159,1.8081469535827637,401,1.8281242847442627
167,85,1.807173252105713,218,1.8314077854156494
168,214,1.8082365989685059,320,1.829406976699829
169,180,1.808356523513794,345,1.8285281658172607
170,14,1.7951240539550781,18,1.8151044845581055
171,77,1.8028488159179688,172,1.8273940086364746
172,102,1.8089838027954102,208,1.829138994216919
173,169,1.8022205829620361,319,1.8325138092041016
174,217,1.8111968040466309,571,1.835608959197998
175,8,1.8010735511779785,28,1.8212530612945557
176,124,1.8038270473480225,138,1.8237900733947754
177,144,1.804137945175171,219,1.8283541202545166
178,142,1.8081843852996826,454,1.8285863399505615
179,264,1.805727243423462,271,1.825927972793579
180,95,1.8045434951782227,222,1.8290581703186035
181,125,1.8100652694702148,303,1.8300395011901855
182,49,1.8057587146759033,186,1.8257110118865967
