index,T1_CPU,T1_Time,T2_CPU,T2_Time
206,158,1.8219308853149414,69,1.812241554260254
207,223,1.8270306587219238,2,1.8168668746948242
208,479,1.8280603885650635,184,1.8180458545684814
209,29,1.8042244911193848,356,1.8326172828674316
210,186,1.8298966884613037,2,1.8177239894866943
211,40,1.8057546615600586,327,1.8342807292938232
212,122,1.8107099533081055,255,1.834977149963379
213,590,1.835280418395996,223,1.8272652626037598
214,53,1.804924488067627,190,1.8288366794586182
215,139,1.8088417053222656,608,1.837733507156372
216,35,1.8051517009735107,340,1.8330979347229004
217,116,1.830028772354126,33,1.817345142364502
218,312,1.809837818145752,684,1.8350980281829834
219,75,1.7974610328674316,290,1.8271684646606445
220,43,1.8000493049621582,103,1.8200244903564453
221,4,1.8020000457763672,261,1.830552101135254
222,500,1.8377685546875,72,1.8214521408081055
223,11,1.7997357845306396,88,1.8197357654571533
224,224,1.8314781188964844,86,1.823385238647461
225,182,1.8291528224945068,81,1.8208086490631104
226,316,1.8276352882385254,48,1.8176052570343018
227,25,1.8034231662750244,148,1.8281419277191162
228,56,1.8049819469451904,148,1.8254432678222656
229,90,1.8045158386230469,510,1.836482286453247
230,46,1.8029546737670898,146,1.8277544975280762
231,323,1.8343961238861084,114,1.8263649940490723
232,68,1.8043200969696045,152,1.824890375137329
233,224,1.8284666538238525,68,1.8204882144927979
234,407,1.8355412483215332,194,1.8265314102172852
235,43,1.82086181640625,7,1.816391944885254
236,370,1.8374245166778564,16,1.8205087184906006
237,37,1.8046538829803467,488,1.8376240730285645
238,89,1.8205687999725342,32,1.8105075359344482
239,341,1.8248581886291504,144,1.8248581886291504
240,349,1.8349652290344238,91,1.821972131729126
241,222,1.808586597442627,564,1.8332152366638184
242,163,1.829810380935669,54,1.8215858936309814
243,210,1.8286168575286865,56,1.8206405639648438
244,312,1.8296277523040771,114,1.819575309753418
245,477,1.830935001373291,100,1.8209891319274902
246,300,1.82843017578125,90,1.8203887939453125
